Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,Inventory Status,Inventory Utilization,Order Difference,Sales Difference,Demand Status
2023-02-01,S003,P0004,Toys,West,53,52,129,42.3,43.85,10,Rainy,1,48.44,Summer,2023,2,1,Low,98.11320754716981,86.7,9.700000000000003,Higher than Forecast
2023-02-01,S003,P0005,Clothing,South,58,2,77,2.55,92.01,10,Rainy,0,89.28,Spring,2023,2,1,Low,3.4482758620689653,74.45,-0.5499999999999998,Lower than Forecast
2023-02-01,S003,P0006,Clothing,South,63,37,174,27.91,42.16,5,Snowy,1,41.86,Summer,2023,2,1,Low,58.730158730158735,146.09,9.09,Higher than Forecast
2023-02-01,S003,P0019,Clothing,West,91,86,140,102.12,12.99,5,Cloudy,0,14.16,Autumn,2023,2,1,Low,94.5054945054945,37.879999999999995,-16.120000000000005,Lower than Forecast
2023-02-01,S004,P0005,Clothing,West,88,39,196,43.74,93.75,0,Rainy,0,97.42,Autumn,2023,2,1,Low,44.31818181818182,152.26,-4.740000000000002,Lower than Forecast
2023-02-01,S004,P0010,Electronics,West,98,86,159,92.49,88.77,20,Cloudy,1,85.53,Autumn,2023,2,1,Low,87.75510204081633,66.51,-6.489999999999995,Lower than Forecast
2023-02-01,S005,P0004,Furniture,East,92,85,156,84.27,44.79,15,Sunny,0,44.04,Spring,2023,2,1,Low,92.3913043478261,71.73,0.730000000000004,Higher than Forecast
2023-02-01,S005,P0018,Furniture,North,59,56,85,53.41,81.51,0,Cloudy,1,79.9,Summer,2023,2,1,Low,94.91525423728814,31.590000000000003,2.5900000000000034,Higher than Forecast
2023-02-02,S002,P0003,Toys,East,100,40,104,46.91,35.54,10,Sunny,0,33.51,Autumn,2023,2,2,Low,40.0,57.09,-6.909999999999997,Lower than Forecast
2023-02-02,S002,P0004,Toys,South,58,50,147,58.39,48.2,5,Sunny,1,49.09,Winter,2023,2,2,Low,86.20689655172413,88.61,-8.39,Lower than Forecast
2023-02-02,S002,P0012,Clothing,West,96,56,57,56.39,79.38,5,Cloudy,0,75.05,Spring,2023,2,2,Low,58.333333333333336,0.6099999999999994,-0.39000000000000057,Lower than Forecast
2023-02-02,S004,P0005,Clothing,South,79,1,58,10.01,62.88,5,Rainy,1,58.46,Autumn,2023,2,2,Low,1.2658227848101267,47.99,-9.01,Lower than Forecast
2023-02-02,S004,P0009,Groceries,West,53,26,102,41.07,98.4,0,Snowy,1,95.27,Spring,2023,2,2,Low,49.056603773584904,60.93,-15.07,Lower than Forecast
2023-02-02,S005,P0012,Electronics,South,99,90,66,106.33,53.98,20,Cloudy,1,51.06,Autumn,2023,2,2,Low,90.9090909090909,-40.33,-16.33,Lower than Forecast
2023-02-02,S005,P0017,Electronics,East,68,3,184,16.49,86.75,10,Snowy,1,89.19,Autumn,2023,2,2,Low,4.411764705882353,167.51,-13.489999999999998,Lower than Forecast
2023-02-02,S005,P0020,Furniture,East,92,56,99,58.93,59.77,0,Rainy,1,63.1,Summer,2023,2,2,Low,60.86956521739131,40.07,-2.9299999999999997,Lower than Forecast
2023-02-03,S001,P0003,Clothing,East,99,58,65,58.18,31.7,5,Cloudy,0,35.67,Spring,2023,2,3,Low,58.58585858585859,6.82,-0.17999999999999972,Lower than Forecast
2023-02-03,S001,P0005,Clothing,South,57,32,131,50.95,80.7,5,Snowy,0,83.16,Summer,2023,2,3,Low,56.14035087719298,80.05,-18.950000000000003,Lower than Forecast
2023-02-03,S001,P0006,Furniture,East,97,82,141,101.98,47.9,5,Sunny,0,43.07,Spring,2023,2,3,Low,84.5360824742268,39.019999999999996,-19.980000000000004,Lower than Forecast
2023-02-03,S001,P0007,Clothing,North,62,18,177,9.54,36.55,10,Cloudy,0,39.11,Autumn,2023,2,3,Low,29.03225806451613,167.46,8.46,Higher than Forecast
2023-02-03,S001,P0013,Electronics,West,88,67,155,63.39,80.41,5,Rainy,0,77.63,Winter,2023,2,3,Low,76.13636363636364,91.61,3.6099999999999994,Higher than Forecast
2023-02-03,S002,P0004,Clothing,West,86,24,95,15.54,30.23,20,Sunny,0,26.01,Spring,2023,2,3,Low,27.906976744186046,79.46000000000001,8.46,Higher than Forecast
2023-02-03,S002,P0010,Toys,West,71,50,50,47.41,99.97,5,Rainy,1,96.66,Autumn,2023,2,3,Low,70.4225352112676,2.5900000000000034,2.5900000000000034,Higher than Forecast
2023-02-03,S002,P0013,Clothing,East,65,55,188,71.92,41.79,0,Snowy,1,43.59,Autumn,2023,2,3,Low,84.61538461538461,116.08,-16.92,Lower than Forecast
2023-02-03,S002,P0014,Toys,West,62,10,107,7.82,63.11,5,Cloudy,0,64.84,Winter,2023,2,3,Low,16.129032258064516,99.18,2.1799999999999997,Higher than Forecast
2023-02-03,S002,P0015,Toys,East,86,55,125,46.12,38.47,0,Rainy,1,39.12,Spring,2023,2,3,Low,63.95348837209303,78.88,8.880000000000003,Higher than Forecast
2023-02-03,S002,P0019,Electronics,South,84,79,61,83.37,77.46,0,Rainy,1,74.43,Autumn,2023,2,3,Low,94.04761904761905,-22.370000000000005,-4.3700000000000045,Lower than Forecast
2023-02-03,S003,P0005,Clothing,West,90,71,189,61.8,52.59,15,Sunny,0,48.7,Autumn,2023,2,3,Low,78.88888888888889,127.2,9.200000000000003,Higher than Forecast
2023-02-03,S004,P0008,Furniture,North,71,48,199,48.72,38.17,10,Rainy,0,34.15,Autumn,2023,2,3,Low,67.6056338028169,150.28,-0.7199999999999989,Lower than Forecast
2023-02-03,S004,P0019,Electronics,West,54,50,193,51.84,84.36,5,Cloudy,1,85.74,Summer,2023,2,3,Low,92.5925925925926,141.16,-1.8400000000000034,Lower than Forecast
2023-02-04,S001,P0002,Groceries,South,88,79,125,96.04,81.79,20,Cloudy,0,83.7,Winter,2023,2,4,Low,89.77272727272727,28.959999999999994,-17.040000000000006,Lower than Forecast
2023-02-04,S001,P0012,Furniture,North,64,57,110,55.09,47.61,5,Cloudy,0,43.9,Spring,2023,2,4,Low,89.0625,54.91,1.9099999999999966,Higher than Forecast
2023-02-04,S003,P0012,Electronics,North,100,60,124,73.62,95.77,5,Cloudy,1,91.15,Winter,2023,2,4,Low,60.0,50.379999999999995,-13.620000000000005,Lower than Forecast
2023-02-04,S003,P0016,Electronics,North,78,72,42,83.42,78.77,15,Sunny,0,74.41,Autumn,2023,2,4,Low,92.3076923076923,-41.42,-11.420000000000002,Lower than Forecast
2023-02-04,S003,P0017,Groceries,West,68,55,97,72.57,24.49,0,Rainy,1,23.16,Summer,2023,2,4,Low,80.88235294117648,24.430000000000007,-17.569999999999993,Lower than Forecast
2023-02-04,S004,P0007,Groceries,East,92,44,80,48.36,12.2,15,Cloudy,1,11.48,Winter,2023,2,4,Low,47.82608695652174,31.64,-4.359999999999999,Lower than Forecast
2023-02-04,S004,P0008,Furniture,East,50,49,108,55.73,94.84,10,Cloudy,1,94.86,Summer,2023,2,4,Low,98.0,52.27,-6.729999999999997,Lower than Forecast
2023-02-04,S004,P0009,Clothing,North,85,77,77,71.32,95.73,10,Rainy,0,98.05,Summer,2023,2,4,Low,90.58823529411765,5.680000000000007,5.680000000000007,Higher than Forecast
2023-02-04,S004,P0017,Groceries,East,93,32,141,43.62,53.39,0,Snowy,1,58.09,Summer,2023,2,4,Low,34.40860215053764,97.38,-11.619999999999997,Lower than Forecast
2023-02-04,S005,P0003,Groceries,West,70,31,196,42.59,59.07,0,Rainy,0,54.88,Summer,2023,2,4,Low,44.285714285714285,153.41,-11.590000000000003,Lower than Forecast
2023-02-04,S005,P0006,Furniture,West,80,58,175,64.51,17.65,15,Sunny,1,22.39,Summer,2023,2,4,Low,72.5,110.49,-6.510000000000005,Lower than Forecast
2023-02-05,S001,P0002,Electronics,South,99,0,154,18.29,50.26,15,Cloudy,0,45.54,Summer,2023,2,5,Low,0.0,135.71,-18.29,Lower than Forecast
2023-02-05,S002,P0002,Furniture,West,87,17,81,20.14,82.32,15,Cloudy,1,80.86,Winter,2023,2,5,Low,19.54022988505747,60.86,-3.1400000000000006,Lower than Forecast
2023-02-05,S003,P0010,Furniture,East,62,19,169,26.0,81.54,20,Snowy,0,82.71,Spring,2023,2,5,Low,30.64516129032258,143.0,-7.0,Lower than Forecast
2023-02-05,S003,P0012,Groceries,North,64,23,159,38.54,52.32,20,Sunny,0,56.35,Summer,2023,2,5,Low,35.9375,120.46000000000001,-15.54,Lower than Forecast
2023-02-05,S003,P0013,Furniture,South,89,18,176,14.57,27.38,10,Rainy,1,30.62,Autumn,2023,2,5,Low,20.224719101123593,161.43,3.4299999999999997,Higher than Forecast
2023-02-05,S003,P0019,Furniture,East,88,20,37,31.35,73.5,0,Sunny,0,73.56,Winter,2023,2,5,Low,22.727272727272727,5.649999999999999,-11.350000000000001,Lower than Forecast
2023-02-05,S004,P0004,Toys,North,84,81,55,74.27,44.8,0,Cloudy,1,43.4,Autumn,2023,2,5,Low,96.42857142857143,-19.269999999999996,6.730000000000004,Higher than Forecast
2023-02-05,S004,P0012,Electronics,East,91,25,128,36.36,65.96,0,Snowy,1,69.54,Winter,2023,2,5,Low,27.472527472527474,91.64,-11.36,Lower than Forecast
2023-02-05,S004,P0013,Clothing,South,88,46,133,47.56,45.19,0,Rainy,1,44.91,Winter,2023,2,5,Low,52.27272727272727,85.44,-1.5600000000000023,Lower than Forecast
2023-02-05,S004,P0017,Clothing,South,64,6,188,16.98,23.48,10,Rainy,0,18.58,Spring,2023,2,5,Low,9.375,171.02,-10.98,Lower than Forecast
2023-02-05,S004,P0019,Clothing,West,91,35,51,36.26,77.69,20,Rainy,1,79.91,Autumn,2023,2,5,Low,38.46153846153847,14.740000000000002,-1.259999999999998,Lower than Forecast
2023-02-05,S005,P0004,Clothing,West,95,80,74,73.41,34.04,15,Snowy,1,33.43,Autumn,2023,2,5,Low,84.21052631578947,0.5900000000000034,6.590000000000003,Higher than Forecast
2023-02-05,S005,P0013,Furniture,West,86,66,35,73.35,72.27,15,Cloudy,0,69.43,Spring,2023,2,5,Low,76.74418604651163,-38.349999999999994,-7.349999999999994,Lower than Forecast
2023-02-05,S005,P0016,Clothing,East,95,15,197,25.52,14.42,0,Rainy,0,18.75,Summer,2023,2,5,Low,15.789473684210526,171.48,-10.52,Lower than Forecast
2023-02-06,S001,P0002,Clothing,East,84,61,133,53.21,11.93,5,Rainy,1,15.53,Summer,2023,2,6,Low,72.61904761904762,79.78999999999999,7.789999999999999,Higher than Forecast
2023-02-06,S001,P0005,Furniture,West,57,54,88,59.56,13.62,5,Cloudy,0,18.28,Winter,2023,2,6,Low,94.73684210526315,28.439999999999998,-5.560000000000002,Lower than Forecast
2023-02-06,S001,P0012,Clothing,East,67,63,103,69.12,83.95,15,Rainy,1,84.53,Winter,2023,2,6,Low,94.02985074626866,33.879999999999995,-6.1200000000000045,Lower than Forecast
2023-02-06,S001,P0018,Furniture,South,81,58,123,74.55,35.81,10,Rainy,0,33.54,Autumn,2023,2,6,Low,71.60493827160494,48.45,-16.549999999999997,Lower than Forecast
2023-02-06,S002,P0009,Electronics,East,55,26,66,30.44,60.85,5,Sunny,1,64.52,Spring,2023,2,6,Low,47.27272727272727,35.56,-4.440000000000001,Lower than Forecast
2023-02-06,S002,P0011,Toys,West,71,69,98,71.29,34.47,5,Cloudy,1,30.4,Spring,2023,2,6,Low,97.1830985915493,26.709999999999994,-2.2900000000000063,Lower than Forecast
2023-02-06,S002,P0018,Groceries,East,67,63,89,81.64,53.48,0,Cloudy,0,57.57,Summer,2023,2,6,Low,94.02985074626866,7.359999999999999,-18.64,Lower than Forecast
2023-02-06,S004,P0002,Furniture,East,53,15,109,29.89,17.1,5,Cloudy,0,16.1,Spring,2023,2,6,Low,28.30188679245283,79.11,-14.89,Lower than Forecast
2023-02-06,S004,P0004,Electronics,West,83,32,155,44.29,92.1,20,Snowy,0,89.23,Summer,2023,2,6,Low,38.55421686746988,110.71000000000001,-12.29,Lower than Forecast
2023-02-06,S004,P0005,Groceries,North,93,76,109,72.56,19.38,20,Sunny,0,24.28,Autumn,2023,2,6,Low,81.72043010752688,36.44,3.4399999999999977,Higher than Forecast
2023-02-06,S005,P0009,Electronics,South,50,37,31,48.01,37.29,15,Rainy,1,36.03,Winter,2023,2,6,Low,74.0,-17.009999999999998,-11.009999999999998,Lower than Forecast
2023-02-06,S005,P0018,Groceries,East,77,16,26,26.71,31.96,5,Snowy,1,34.53,Autumn,2023,2,6,Low,20.77922077922078,-0.7100000000000009,-10.71,Lower than Forecast
2023-02-07,S001,P0016,Toys,South,90,6,112,17.55,82.24,20,Sunny,1,82.12,Autumn,2023,2,7,Low,6.666666666666667,94.45,-11.55,Lower than Forecast
2023-02-07,S002,P0001,Toys,West,82,39,200,29.47,62.44,20,Rainy,0,62.07,Winter,2023,2,7,Low,47.5609756097561,170.53,9.530000000000001,Higher than Forecast
2023-02-07,S002,P0020,Groceries,South,57,0,167,19.22,44.09,0,Rainy,0,44.08,Summer,2023,2,7,Low,0.0,147.78,-19.22,Lower than Forecast
2023-02-07,S003,P0007,Furniture,West,72,17,20,8.13,83.86,5,Cloudy,0,88.62,Winter,2023,2,7,Low,23.61111111111111,11.87,8.87,Higher than Forecast
2023-02-07,S003,P0013,Electronics,East,88,31,130,49.98,44.26,15,Cloudy,0,40.19,Summer,2023,2,7,Low,35.22727272727273,80.02000000000001,-18.979999999999997,Lower than Forecast
2023-02-07,S004,P0013,Groceries,East,71,48,103,67.69,93.86,20,Snowy,0,98.35,Autumn,2023,2,7,Low,67.6056338028169,35.31,-19.689999999999998,Lower than Forecast
2023-02-07,S004,P0015,Clothing,East,57,33,136,30.76,87.46,0,Rainy,0,86.08,Autumn,2023,2,7,Low,57.89473684210527,105.24,2.2399999999999984,Higher than Forecast
2023-02-07,S004,P0016,Electronics,East,94,75,104,93.7,89.27,10,Cloudy,0,89.69,Spring,2023,2,7,Low,79.7872340425532,10.299999999999997,-18.700000000000003,Lower than Forecast
2023-02-08,S001,P0004,Toys,South,59,6,88,17.1,10.2,5,Cloudy,1,9.29,Spring,2023,2,8,Low,10.16949152542373,70.9,-11.100000000000001,Lower than Forecast
2023-02-08,S001,P0005,Groceries,West,98,27,110,21.95,18.5,0,Cloudy,0,14.19,Autumn,2023,2,8,Low,27.55102040816326,88.05,5.050000000000001,Higher than Forecast
2023-02-08,S001,P0008,Electronics,East,58,18,38,9.56,61.83,15,Cloudy,0,63.52,Summer,2023,2,8,Low,31.03448275862069,28.439999999999998,8.44,Higher than Forecast
2023-02-08,S002,P0002,Electronics,North,91,37,74,37.53,10.66,15,Sunny,0,7.41,Winter,2023,2,8,Low,40.65934065934066,36.47,-0.5300000000000011,Lower than Forecast
2023-02-08,S002,P0004,Clothing,West,57,55,87,45.76,70.08,10,Snowy,1,71.0,Summer,2023,2,8,Low,96.49122807017544,41.24,9.240000000000002,Higher than Forecast
2023-02-08,S002,P0009,Electronics,East,55,51,137,53.79,95.38,20,Snowy,1,95.17,Summer,2023,2,8,Low,92.72727272727272,83.21000000000001,-2.789999999999999,Lower than Forecast
2023-02-08,S002,P0012,Clothing,North,69,31,179,21.74,78.17,5,Sunny,1,80.54,Autumn,2023,2,8,Low,44.927536231884055,157.26,9.260000000000002,Higher than Forecast
2023-02-08,S002,P0019,Electronics,South,96,75,178,72.79,72.26,15,Sunny,1,75.54,Autumn,2023,2,8,Low,78.125,105.21,2.2099999999999937,Higher than Forecast
2023-02-08,S003,P0002,Clothing,South,98,24,109,21.52,76.83,5,Cloudy,1,76.21,Winter,2023,2,8,Low,24.489795918367346,87.48,2.4800000000000004,Higher than Forecast
2023-02-08,S003,P0005,Toys,South,66,38,167,57.66,55.01,5,Cloudy,0,54.17,Spring,2023,2,8,Low,57.57575757575758,109.34,-19.659999999999997,Lower than Forecast
2023-02-08,S003,P0014,Groceries,North,92,0,165,-3.42,35.1,5,Rainy,0,38.82,Winter,2023,2,8,Low,0.0,168.42,3.42,Higher than Forecast
2023-02-08,S004,P0014,Electronics,North,87,35,98,52.16,88.91,10,Rainy,1,91.22,Autumn,2023,2,8,Low,40.229885057471265,45.84,-17.159999999999997,Lower than Forecast
2023-02-08,S005,P0004,Clothing,East,69,40,53,57.31,69.84,0,Snowy,1,74.47,Spring,2023,2,8,Low,57.971014492753625,-4.310000000000002,-17.310000000000002,Lower than Forecast
2023-02-08,S005,P0011,Groceries,West,61,29,162,32.25,54.53,10,Cloudy,0,53.34,Winter,2023,2,8,Low,47.540983606557376,129.75,-3.25,Lower than Forecast
2023-02-08,S005,P0014,Clothing,West,75,61,124,72.07,42.83,5,Sunny,0,39.08,Spring,2023,2,8,Low,81.33333333333333,51.93000000000001,-11.069999999999993,Lower than Forecast
2023-02-08,S005,P0015,Clothing,West,95,29,23,28.12,14.71,15,Rainy,1,19.03,Winter,2023,2,8,Low,30.526315789473685,-5.120000000000001,0.879999999999999,Higher than Forecast
2023-02-08,S005,P0018,Furniture,East,55,23,132,29.26,59.59,15,Sunny,0,59.31,Summer,2023,2,8,Low,41.81818181818181,102.74,-6.260000000000002,Lower than Forecast
2023-02-09,S001,P0006,Furniture,West,60,39,31,33.28,85.95,20,Snowy,0,86.48,Autumn,2023,2,9,Low,65.0,-2.280000000000001,5.719999999999999,Higher than Forecast
2023-02-09,S001,P0013,Groceries,East,67,24,74,42.72,66.46,20,Cloudy,1,62.8,Summer,2023,2,9,Low,35.82089552238806,31.28,-18.72,Lower than Forecast
2023-02-09,S002,P0009,Toys,South,70,33,160,51.38,59.71,5,Sunny,0,55.18,Spring,2023,2,9,Low,47.14285714285714,108.62,-18.380000000000003,Lower than Forecast
2023-02-09,S002,P0017,Furniture,South,99,16,151,34.11,81.02,15,Rainy,0,78.72,Winter,2023,2,9,Low,16.161616161616163,116.89,-18.11,Lower than Forecast
2023-02-09,S002,P0018,Furniture,West,74,15,38,10.32,72.4,20,Rainy,0,76.94,Spring,2023,2,9,Low,20.27027027027027,27.68,4.68,Higher than Forecast
2023-02-09,S003,P0003,Groceries,North,92,26,195,37.87,59.98,15,Rainy,1,55.23,Autumn,2023,2,9,Low,28.26086956521739,157.13,-11.869999999999997,Lower than Forecast
2023-02-09,S003,P0004,Clothing,East,69,4,158,-2.84,66.14,5,Cloudy,0,70.87,Summer,2023,2,9,Low,5.797101449275362,160.84,6.84,Higher than Forecast
2023-02-09,S004,P0008,Groceries,North,94,25,84,16.9,22.0,20,Rainy,0,22.71,Summer,2023,2,9,Low,26.595744680851062,67.1,8.100000000000001,Higher than Forecast
2023-02-09,S004,P0009,Groceries,South,51,34,130,47.7,98.77,15,Rainy,0,98.15,Autumn,2023,2,9,Low,66.66666666666666,82.3,-13.700000000000003,Lower than Forecast
2023-02-09,S005,P0007,Electronics,East,97,64,51,77.13,10.07,15,Cloudy,1,14.97,Winter,2023,2,9,Low,65.97938144329896,-26.129999999999995,-13.129999999999995,Lower than Forecast
2023-02-09,S005,P0016,Furniture,North,64,4,85,6.77,47.03,20,Snowy,0,49.79,Autumn,2023,2,9,Low,6.25,78.23,-2.7699999999999996,Lower than Forecast
2023-02-10,S002,P0014,Electronics,West,71,38,119,46.03,88.22,10,Snowy,1,91.62,Summer,2023,2,10,Low,53.52112676056338,72.97,-8.030000000000001,Lower than Forecast
2023-02-10,S003,P0019,Electronics,West,71,42,194,47.57,46.63,20,Cloudy,0,49.0,Autumn,2023,2,10,Low,59.154929577464785,146.43,-5.57,Lower than Forecast
2023-02-10,S004,P0002,Furniture,North,100,97,102,101.6,77.62,5,Sunny,1,73.62,Winter,2023,2,10,Low,97.0,0.4000000000000057,-4.599999999999994,Lower than Forecast
2023-02-10,S004,P0007,Furniture,West,61,30,124,34.94,56.39,15,Snowy,1,57.15,Summer,2023,2,10,Low,49.18032786885246,89.06,-4.939999999999998,Lower than Forecast
2023-02-10,S004,P0013,Electronics,South,61,61,184,60.84,63.88,0,Sunny,1,66.75,Spring,2023,2,10,Low,100.0,123.16,0.1599999999999966,Higher than Forecast
2023-02-10,S005,P0003,Clothing,South,86,32,51,42.09,82.74,15,Cloudy,0,85.44,Summer,2023,2,10,Low,37.2093023255814,8.909999999999997,-10.090000000000003,Lower than Forecast
2023-02-10,S005,P0018,Furniture,South,60,2,104,1.68,73.22,10,Rainy,1,76.65,Autumn,2023,2,10,Low,3.3333333333333335,102.32,0.32000000000000006,Higher than Forecast
2023-02-11,S001,P0019,Electronics,East,87,8,176,9.16,12.71,20,Rainy,1,11.02,Spring,2023,2,11,Low,9.195402298850574,166.84,-1.1600000000000001,Lower than Forecast
2023-02-11,S002,P0002,Toys,South,63,63,99,79.13,82.47,5,Rainy,1,80.07,Autumn,2023,2,11,Low,100.0,19.870000000000005,-16.129999999999995,Lower than Forecast
2023-02-11,S003,P0006,Groceries,East,73,33,23,31.05,46.46,20,Snowy,1,50.73,Autumn,2023,2,11,Low,45.20547945205479,-8.05,1.9499999999999993,Higher than Forecast
2023-02-11,S003,P0012,Toys,South,62,9,168,3.66,34.34,15,Rainy,1,31.89,Winter,2023,2,11,Low,14.516129032258066,164.34,5.34,Higher than Forecast
2023-02-11,S003,P0014,Clothing,North,93,42,117,32.88,48.52,15,Snowy,0,51.43,Autumn,2023,2,11,Low,45.16129032258064,84.12,9.119999999999997,Higher than Forecast
2023-02-11,S003,P0020,Toys,West,73,17,129,9.19,70.29,10,Sunny,0,66.3,Winter,2023,2,11,Low,23.28767123287671,119.81,7.8100000000000005,Higher than Forecast
2023-02-11,S005,P0002,Groceries,South,89,16,147,34.25,42.43,20,Cloudy,1,46.4,Autumn,2023,2,11,Low,17.97752808988764,112.75,-18.25,Lower than Forecast
2023-02-11,S005,P0006,Electronics,East,90,73,150,82.69,50.27,5,Sunny,0,48.01,Summer,2023,2,11,Low,81.11111111111111,67.31,-9.689999999999998,Lower than Forecast
2023-02-12,S001,P0002,Furniture,South,98,60,118,61.13,57.83,20,Cloudy,1,60.13,Spring,2023,2,12,Low,61.224489795918366,56.87,-1.1300000000000026,Lower than Forecast
2023-02-12,S001,P0005,Clothing,South,60,20,102,10.41,95.15,0,Snowy,1,95.52,Winter,2023,2,12,Low,33.33333333333333,91.59,9.59,Higher than Forecast
2023-02-12,S001,P0006,Clothing,West,62,47,23,41.6,30.73,20,Cloudy,1,34.2,Autumn,2023,2,12,Low,75.80645161290323,-18.6,5.399999999999999,Higher than Forecast
2023-02-12,S001,P0008,Clothing,South,95,85,116,87.63,19.94,0,Sunny,0,21.37,Winter,2023,2,12,Low,89.47368421052632,28.370000000000005,-2.6299999999999955,Lower than Forecast
2023-02-12,S001,P0011,Toys,North,65,62,131,64.84,42.56,0,Rainy,1,39.54,Autumn,2023,2,12,Low,95.38461538461539,66.16,-2.8400000000000034,Lower than Forecast
2023-02-12,S003,P0002,Groceries,West,53,36,96,33.92,61.38,20,Cloudy,1,58.99,Winter,2023,2,12,Low,67.9245283018868,62.08,2.0799999999999983,Higher than Forecast
2023-02-12,S003,P0006,Groceries,West,80,26,112,42.35,60.9,5,Sunny,0,58.41,Autumn,2023,2,12,Low,32.5,69.65,-16.35,Lower than Forecast
2023-02-12,S003,P0008,Toys,East,63,8,75,7.66,67.99,0,Snowy,0,69.0,Winter,2023,2,12,Low,12.698412698412698,67.34,0.33999999999999986,Higher than Forecast
2023-02-12,S003,P0009,Electronics,North,58,11,180,9.3,59.57,15,Rainy,1,54.93,Summer,2023,2,12,Low,18.96551724137931,170.7,1.6999999999999993,Higher than Forecast
2023-02-12,S003,P0011,Furniture,East,56,31,105,34.89,63.98,10,Rainy,1,66.5,Autumn,2023,2,12,Low,55.35714285714286,70.11,-3.8900000000000006,Lower than Forecast
2023-02-12,S003,P0012,Clothing,East,75,4,49,19.27,12.02,0,Cloudy,1,15.94,Autumn,2023,2,12,Low,5.333333333333334,29.73,-15.27,Lower than Forecast
2023-02-12,S004,P0004,Toys,West,95,4,65,-0.15,24.15,5,Snowy,1,24.42,Summer,2023,2,12,Low,4.2105263157894735,65.15,4.15,Higher than Forecast
2023-02-12,S005,P0011,Clothing,North,63,27,52,34.78,61.18,15,Snowy,1,59.98,Spring,2023,2,12,Low,42.857142857142854,17.22,-7.780000000000001,Lower than Forecast
2023-02-12,S005,P0016,Toys,West,79,65,199,84.86,37.04,5,Rainy,1,38.78,Spring,2023,2,12,Low,82.27848101265823,114.14,-19.86,Lower than Forecast
2023-02-13,S001,P0005,Furniture,North,91,43,83,33.68,57.35,20,Rainy,0,58.82,Winter,2023,2,13,Low,47.25274725274725,49.32,9.32,Higher than Forecast
2023-02-13,S002,P0009,Clothing,East,70,4,109,-2.34,99.87,15,Snowy,1,97.49,Autumn,2023,2,13,Low,5.714285714285714,111.34,6.34,Higher than Forecast
2023-02-13,S002,P0017,Furniture,South,91,32,155,38.12,67.78,20,Cloudy,1,63.51,Summer,2023,2,13,Low,35.16483516483517,116.88,-6.119999999999997,Lower than Forecast
2023-02-13,S003,P0014,Furniture,West,57,47,116,60.1,83.68,10,Snowy,0,85.01,Autumn,2023,2,13,Low,82.45614035087719,55.9,-13.100000000000001,Lower than Forecast
2023-02-13,S003,P0019,Clothing,East,81,78,25,74.7,62.95,20,Sunny,0,65.52,Summer,2023,2,13,Low,96.29629629629629,-49.7,3.299999999999997,Higher than Forecast
2023-02-13,S004,P0004,Groceries,East,61,14,149,21.65,59.79,20,Cloudy,0,60.08,Spring,2023,2,13,Low,22.950819672131146,127.35,-7.649999999999999,Lower than Forecast
2023-02-13,S004,P0013,Groceries,North,52,3,193,20.6,76.87,15,Rainy,0,80.61,Spring,2023,2,13,Low,5.769230769230769,172.4,-17.6,Lower than Forecast
2023-02-13,S004,P0018,Clothing,West,51,48,30,38.95,94.76,0,Cloudy,1,90.27,Winter,2023,2,13,Low,94.11764705882352,-8.950000000000003,9.049999999999997,Higher than Forecast
2023-02-13,S005,P0001,Electronics,East,96,81,175,72.89,22.34,5,Snowy,1,21.82,Autumn,2023,2,13,Low,84.375,102.11,8.11,Higher than Forecast
2023-02-13,S005,P0006,Electronics,West,84,18,110,14.31,83.12,10,Cloudy,0,79.8,Summer,2023,2,13,Low,21.428571428571427,95.69,3.6899999999999995,Higher than Forecast
2023-02-13,S005,P0015,Furniture,West,100,28,122,30.48,42.6,5,Cloudy,0,41.75,Spring,2023,2,13,Low,28.000000000000004,91.52,-2.4800000000000004,Lower than Forecast
2023-02-13,S005,P0016,Groceries,West,84,81,139,85.73,37.28,15,Cloudy,0,40.79,Summer,2023,2,13,Low,96.42857142857143,53.269999999999996,-4.730000000000004,Lower than Forecast
2023-02-13,S005,P0019,Electronics,East,97,78,178,74.47,91.67,15,Sunny,0,90.31,Winter,2023,2,13,Low,80.41237113402062,103.53,3.530000000000001,Higher than Forecast
2023-02-14,S001,P0006,Furniture,East,76,1,89,19.65,74.59,10,Sunny,0,70.57,Winter,2023,2,14,Low,1.3157894736842104,69.35,-18.65,Lower than Forecast
2023-02-14,S002,P0001,Toys,West,91,56,142,73.93,28.29,20,Rainy,0,32.76,Autumn,2023,2,14,Low,61.53846153846154,68.07,-17.930000000000007,Lower than Forecast
2023-02-14,S002,P0005,Clothing,East,79,13,188,18.78,68.99,20,Rainy,0,72.67,Autumn,2023,2,14,Low,16.455696202531644,169.22,-5.780000000000001,Lower than Forecast
2023-02-14,S002,P0010,Toys,East,61,49,35,61.74,95.1,15,Sunny,0,93.14,Spring,2023,2,14,Low,80.32786885245902,-26.740000000000002,-12.740000000000002,Lower than Forecast
2023-02-14,S002,P0011,Furniture,North,53,49,79,65.1,40.87,15,Rainy,0,37.41,Winter,2023,2,14,Low,92.45283018867924,13.900000000000006,-16.099999999999994,Lower than Forecast
